	HC18_FB_2_ZT10	HC18_FB_2_ZT12	HC18_FB_2_ZT14	HC18_FB_2_ZT16	HC18_FB_2_ZT18	HC18_FB_2_ZT2	HC18_FB_2_ZT20	HC18_FB_2_ZT22	HC18_FB_2_ZT24	HC18_FB_2_ZT4	HC18_FB_2_ZT6	HC18_FB_2_ZT8	HC18_FB_ZT10	HC18_FB_ZT12	HC18_FB_ZT14	HC18_FB_ZT16	HC18_FB_ZT18	HC18_FB_ZT2	HC18_FB_ZT20	HC18_FB_ZT22	HC18_FB_ZT24	HC18_FB_ZT4	HC18_FB_ZT6	HC18_FB_ZT8
FBgn0038643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038645	0	0	0	0	0	0	0	0	0	0	0	0	0.14159	0	0	0	0	0	0	0	0	0	0	0
FBgn0038646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225629	0	0	0
FBgn0038647	0	2.09029	0	1.09148	0	0	1.46787	0	1.47076	0.987488	0	0	0	0.61109	0	0.549854	2.12996	0	0	0	0	0	1.39957	0
FBgn0038649	12.6864	8.65998	7.35451	13.8258	8.43535	7.99129	8.66761	13.0558	11.206	7.61794	11.783	10.62	12.4614	10.5634	11.1511	10.1071	5.61241	6.1345	6.1345	7.94629	13.0818	7.39373	6.33153	9.64114
FBgn0038651	14.77766	14.32323	15.733127	18.72789	16.34149	13.946196	16.82126	15.907724	15.27216	12.17812	13.27896	15.22829	15.492303	19.25201	13.4834	16.86175	22.4474	18.442019	18.442019	22.85919	17.09012	15.76691	13.35637	14.12031
FBgn0038652	30.642024	20.86336917	39.59436	24.065383	21.06453607	30.681124	35.48271212	19.483012	12.56882998	83.49536	21.9353019	14.503977	21.0041924	53.60712	76.178828	45.19964	29.00038	22.9422293	22.9422293	36.76764707	39.83318	86.22777	20.868426	145.99153
FBgn0038653	0.02272494	0.108053044	0.057851235	0.11284351	0.133870722	0.107894907	0.189695029	0.1442114	0.152055609	0.042538311	0.087011714	0.121350236	0.235546707	0.45913539	0.301112829	0.265286286	0.263058872	0.173933092	0.173933092	0.234398265	0.576897153	0.214028339	0.1792306	0.256511599
FBgn0038654	2.61649	1.52137	1.850228	1.624062	4.36716	2.27749	1.941417	3.86674	3.16102	2.612123	1.669717	3.10487	2.582877	5.65765	2.96774	4.09075	4.10829	8.42368	8.42368	6.89694	10.21882	6.845169	4.75368	7.67883
FBgn0038655	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0601568	0	0	0	0	0	0	0	0	0	0
FBgn0038656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39123	0.39123	0	0	0	0	0
FBgn0038658	105.017	46.5741	268.978	157.878	408.646	242.669	512.301	247.984	68.2265	522.105	215.806	215.225	110.563	63.1684	359.366	244.124	165.455	286.713	286.713	267.489	69.9259	492.645	26.8387	985.073
FBgn0038659	5.881048	6.925917	6.93336	7.937641	5.063905	5.34876	6.743814	5.927872	5.748739	5.736176	6.732688	8.065494	8.899558	12.200401	10.28456	10.69533	9.795223	10.094845	10.094845	10.710234	15.06698	10.079497	7.62939	10.380264
FBgn0038660	0.776647	0.820624	0.878722	1.07126	1.67756	0.676023	1.2966	1.27528	1.29916	1.01765	1.36295	0.921614	0.894449	1.22952	1.28635	1.37615	1.08009	1.46249	1.46249	1.51315	1.3481	2.28582	0.7555	1.63642
FBgn0038662	156.116	150.2562	145.7233	121.7003	146.5532	140.9502	145.4505	130.6137	135.3473	156.861	150.1615	144.0965	145.7836	157.7989	119.2773	152.7467	126.1327	186.0234	186.0234	168.0397	165.7055	166.4005	177.8293	141.202
FBgn0038665	0	0.651741	0	0.643913	0	1.47761	1.29894	0	0	0.307893	0.787242	0.731947	0	2.16305	3.0928	0.648765	2.43507	1.79847	1.79847	0.565528	7.09027	1.61369	0	0
FBgn0038666	7.04548	6.816957	4.54373	8.6884117	6.58211	5.44085	7.41342	9.386872	8.0144831	4.343746006	6.444433049	8.416489	7.931388	7.599559	8.215220003	5.852635	6.25821	9.553154	9.553154	6.540418045	11.465187	7.926999	5.093589	7.570965
FBgn0038672	4.0774	3.84667	4.11901	6.50791	4.3464	3.96395	4.53811	4.78232	4.655313	2.96332	4.08885	3.62886	5.55836	5.42167	5.91722	5.452310162	6.37602	5.393500003	5.393500003	4.55549	7.61646	5.4117664	4.65643	7.01321
FBgn0038673	9.98881	3.349	7.17219	16.5336	9.27913	9.84987	12.8279	16.0866	15.2095	10.6434	10.2971	14.3607	15.7389	12.1939	13.49	8.1689	5.17054	10.5017	10.5017	10.6993	19.0057	10.855	7.33859	8.15271
FBgn0038674	0.547585	2.38669	3.25266	1.35955	1.4516	1.6899	1.52365	2.0231	1.06865	1.94752	2.62082	2.92408	2.70276	2.98126	2.72088	3.48157	3.83222	2.19535	2.19535	3.2006	2.31684	2.79352	2.9055	2.96686
FBgn0038675	15.0904	14.0847	15.9355	14.9867	15.6063	11.7819	15.3026	14.7023	15.8937	13.4332	15.729	13.1319	13.4069	11.9644	12.8859	13.0025	13.1786	11.9777	11.9777	14.8734	8.94961	10.9225	11.9216	16.2008
FBgn0038676	0	0	0	0	0	0	0	0	0	0.0153888	0	0	0	0.0285693	0	0.00856882	0	0	0	0	0	0.0161308	0	0.0185593
FBgn0038678	33.6648	42.6852	34.9946	53.9809	33.7138	35.5633	38.4054	39.8008	41.766	37.8098	45.9204	36.7027	51.0947	38.0217	45.7221	38.5977	35.34	35.8889	35.8889	33.5664	61.9049	54.1647	36.6184	42.9396
FBgn0038679	5.12793	5.14738	5.45378	4.83805	4.28957	4.30123	4.68003	4.59746	4.76549	4.1595	3.73053	5.29403	5.83824	6.7321	7.56473	4.74623	7.39832	3.97466	3.97466	5.00716	6.38651	6.09065	5.20598	7.70221
FBgn0038680	4.00301	6.55601	6.22755	4.80372	3.06758	3.54773	2.97022	4.20679	3.12487	3.4968	3.32089	3.56265	5.07121	7.26465	7.07216	7.17643	6.78818	5.88451	5.88451	6.8357	4.77705	6.28353	5.87643	7.0488
FBgn0038681	120.999	138.911	116.889	114.957	117.549	130.184	140.617	126.11	102.732	130.924	104.49	106.274	102.126	126.38	110.775	144.568	132.686	185.768	185.768	190.782	118.236	131.796	128.788	129.864
FBgn0038682	7.7451	19.4611	10.4195	9.14581	8.68002	10.5833	9.04074	9.21262	7.05724	10.9618	8.6796	9.7512	13.1467	12.0353	14.1422	12.9164	14.2881	10.8783	10.8783	18.4456	11.6815	21.4239	16.5385	23.7964
FBgn0038683	25.21578	19.1229	18.19222	31.04116976	22.55169	22.89088	24.546418	30.2723	28.39759	22.82228	32.30809	27.913184	26.663248	26.486297	27.14728	25.623008	18.274076	23.14453	23.14453	23.52535	36.41226	23.136821	17.015219	24.36738
FBgn0038685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038686	12.6589	9.54945	13.11762756	12.9949	12.90670001	9.07313	13.0732	11.7523	12.42018441	9.022640012	12.1174	11.9163	14.7191	13.5076	11.7736	13.169	15.1366	13.6194	13.6194	13.3919	12.20147782	13.04013345	11.819	12.915
FBgn0038690	0	0	0.170105	0	0	0	0	0	0	0	0	0	0	0.0464417	0	0	0	0	0	0	0	0	0	0
FBgn0038691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038692	7.01724	5.56094	5.7795	11.5296	7.90285	6.85933	6.43188	9.04862	8.28585	6.18137	7.90246	7.34741	8.96449	8.46334	11.2124	9.6804	8.66638	8.50011	8.50011	8.01857	8.32933	8.82817	7.44674	7.82763
FBgn0038693	0.1804001	0.2659411	0.17524175	0.2777233	0.10645007	0.293726	0.17239319	0.19076493	0.244169	0.0773202	0.09884312	0.18380097	0.3949871	0.477661115	0.7696302	0.2368118	0.652575372	0.4704504	0.4704504	0.407591	2.36439814	0.2937768	0.205462	0.3146952
FBgn0038694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038695	0.100184	0.158784	0.170026	0	0.118034	0.0951311	0.0557517	0	0.391031	0.0750124	0	0.0891626	0.148345	0.208891	0.199119	0.0835371	0.134832	0.119083	0.119083	0.241116	0.130424	0.078629	0.372104	0.0904669
FBgn0038697	0	0	0	0	0	0	0.144326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038700	0.161777	6.79478	0	7.36382	0	0.0768093	0.180057	0.0796934	0	0	0.154858	0.143981	10.38044	0.449759	0.21436	9.88116	2.83046	0.176888	0.176888	18.35531	0.315915	1.58714	3.94862	8.03478
FBgn0038701	0	12.539	0	2.22614	0	0.0751236	0	0	0.0882261	0	0	0	22.7263	0.146629	0.209656	5.54131	1.32029	0	0	62.0722	0.102994	44.3338	26.7819	39.2922
FBgn0038702	0.155945	36.333	0	6.00134	0.0918661	1.33273	0	0	0.0869539	0	0	0	4.31038	0.614189	1.23979	7.47693	13.4742	0.056837	0.056837	22.9481	0.203017	7.16003	14.1494	29.0794
FBgn0038704	10.44689136	9.60577	9.94859	13.941142	12.06567	11.655381	11.97198	13.70416	13.24052	11.55053804	11.41265	14.2807	14.04449792	18.061269	11.80683	16.2917418	14.794263	18.842612	18.842612	17.878071	20.11992	16.737831	13.772956	13.06825
FBgn0038705	0	0	0.340736	0.0553861	0	0.110305	0.14897	0.131869	0.223896	0.100218	0	0.310154	0.0660637	0.124036	0.0886755	0.0279017	0.252192	0.0975655	0.0975655	0.159757	0	0.136756	0.142039	0.181298
FBgn0038706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038708	0	0	0.185584	0.0904994	0	0	0	0	0	0.0818766	0	0	0.431785	0.101336	0	0	0	0	0	0	0	0	0.116044	0
FBgn0038709	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0412773	0	0	0	0	0	0	0	0	0	0.080444
FBgn0038714	0	0	0	0	0	0	0.130693	0	0	0	0	0	0.115916	0	0.155591	0.195827	0	0	0	0.0807458	0	0	0	0.106036
FBgn0038715	0	0	0.122444	0	0	0	0	0.0710807	0	0.16206	0.138122	0	0.0712201	0.20154	0.191194	0.0602826	0.155358	0.897615	0.897615	0.149136	0.281773	0.396806	0.842189	0.848163
FBgn0038716	0.670339	0.531223	1.32727	0.629359	0.855598	1.00784	0.559562	0.770506	0.373776	1.33845	0.855556	0.994329	1.43375	1.652099	2.122291	2.174060022	1.44348	1.86095	1.86095	2.1127	2.10898	2.476241	1.09522	3.09026827
FBgn0038717	2.08147	1.56943	5.99679	4.06516	8.00206	5.40067	9.47286	4.47096	1.69928	14.8993	9.59253	5.16401	1.40713	5.8197	25.5889	36.0652	15.1474	35.125	35.125	21.9618	11.1036	30.3065	1.10551	39.7499
FBgn0038718	15.6672	9.32947	32.6759	33.3572	59.6245	36.8839	42.7317	27.6344	8.45353	102.812	39.994	24.0655	11.166	32.3267	103.629	160.639	54.9323	160.595	160.595	104.946	54.4149	149.573	7.32854	164.217
FBgn0038719	9.77206	3.87202	13.5508	8.03809	12.6365	16.9176	15.8501	14.0306	3.9205	34.2642	12.5482	4.45459	6.52906	6.79106	32.8444	29.2644	11.0025	51.8574	51.8574	48.7582	10.5497	51.255	3.73073	44.4433
FBgn0038720	11.15716228	12.00247	11.064343	11.90948	7.925899	6.516201516	7.794360149	8.360401016	13.435938	7.957086	6.07729	9.6754	13.63318	15.264952	20.852714	17.156161	14.570978	15.336081	15.336081	14.914228	12.48321	17.672615	13.33356	19.42249
FBgn0038721	15.06235503	18.76991004	22.9714202	15.1511445	14.47831621	11.950118	11.39593006	10.97873464	10.47379501	15.31079643	15.15192615	15.45671	11.970697	26.404771	53.156078	35.815053	35.75248837	20.113051	20.113051	21.003059	16.757608	27.331325	15.999722	26.035192
FBgn0038722	7.47229	5.07562	3.51008	11.3743	6.20977	3.99119	5.64341	9.13662	8.25858	6.04447	6.89723	10.0942	8.75936	5.7808	9.19381	6.48104	3.44797	3.69605	3.69605	4.26658	6.94843	4.66029	3.32762	6.44634
FBgn0038723	33.5455	23.485	24.2745	39.3442	31.8849	32.5377	39.2828	39.6395	39.2454	35.8266	39.0055	32.7858	34.6382	25.6513	31.0869	22.7805	25.5926	21.2271	21.2271	22.4304	34.6958	26.5704	24.8972	32.3362
FBgn0038725	0.342565028	0.380060809	0.058138327	0.368561359	0.282524	0.227703091	0.266891	0.270003368	0.191011912	0.102598827	0.131165372	0.182928853	0.236715681	0.253966	0.272346471	0.142823	0.461042	0.274679	0.274679	0.212005084	0.891939	0.349521126	0.363532855	0.309340588
FBgn0038727	0	0	0	0	0	0	0	0.078288	0.0443075	0.0297487	0	0	0	0.036819	0.052645	0	0.0213888	0	0	0.109283	0	0	0	0
FBgn0038730	1.41834	0.78679	2.88855	2.05419	4.90014	3.63638	10.4457	5.69572	0.366993	7.189	2.30804	1.26231	1.66849	2.1276	7.98575	19.1791	8.29616	34.4225	34.4225	16.4246	2.4087	2.18521	0.451544	9.79676
FBgn0038731	0	0	0	0	2.06042	0	2.21064	0.670703	0.188959	1.26955	0	0	0.649802	0.840214	0.762684	3.66242	1.88244	5.71132	5.71132	3.91044	0.832985	0.323475	0	2.01142
FBgn0038732	0	0	0	0	0.0795867	0	0	0	0	0	0	0	0	0.0312996	0	0.0281631	0.036365	0	0	0	4.92466	0.106034	0	0
FBgn0038733	1.63242	2.15607	1.6161	2.47684	4.56782	2.0668	5.22352	3.14959	0.986079	3.61591	1.30217	0.847493	1.61145	2.96251	4.86678	9.52827	6.00512	14.9237	14.9237	10.3833	6.37551	6.19251	2.45415	6.26492
FBgn0038734	0.132534	1.99556	0.112465	1.48076	0.234225	0.377551	0.29502	0.130576	0.369501	0.446558	0.126866	0.117955	1.30832	0.460575	0.526837	1.35378	1.03455	0.676263	0.676263	2.32397	0.34508	0.780147	0.773555	2.33376
FBgn0038735	11.06055077	14.66168227	15.48330644	14.660948	15.46373	12.14082	16.33105166	12.778654	12.62492229	12.419438	11.891682	15.00988	14.88307405	18.39363101	21.761135	20.819234	21.69866929	22.26282947	22.26282947	21.283331	20.33655262	21.904338	19.9930907	21.63224036
FBgn0038737	12.0165	15.1497	14.8318	14.5783	17.0535	14.7817	14.894	18.0274	18.7303	14.0072	14.1167	15.5557	16.1756	11.7684	15.7412	10.646	14.1875	10.949	10.949	10.2348	11.0216	17.0403	14.4908	19.1126
FBgn0038738	162.4007	193.3219626	203.157605	213.1696	191.0494719	138.7836	165.04497	183.85884	158.5895	129.2786	148.158769	173.72296	165.78968	242.6108	237.61305	259.91723	301.81286	274.76583	274.76583	248.6631	174.1640269	186.851909	180.6137	204.9895
FBgn0038739	50.65806	43.17554	39.63383	54.41227	43.87155	36.61081	37.52608	46.79101	40.2478	34.04992	46.44793	43.98733	46.74233	29.72808	45.59571	35.5255	30.85452	27.29785	27.29785	24.75685	30.98922	30.9751	34.3731	43.34899
FBgn0038740	7.691479201	13.89830411	10.41489	11.43788	7.72322	4.153044	8.11591	5.79141	5.304671	5.74447	6.2504	6.903307	8.65315	9.84246	14.99912	15.04931	14.27749	10.80554795	10.80554795	12.51194	7.8004	8.36695	9.42457	14.06155
FBgn0038741	4.21466	3.87438	4.7209	4.67401	3.97251	2.80147	3.28362	4.23543	4.13611	3.15573	3.87301	3.60097	5.6583	6.56164	8.04176	6.5367	3.53951	4.7312	4.7312	4.63706	5.15764	4.49871	4.20426	4.79542
FBgn0038742	121.367	102.648	104.645	95.6715	118.22	119.29	116.023	116.427	103.489	129.003	114.817	112.596	74.0043	62.2375	54.1929	65.7288	71.7366	65.7049	65.7049	70.4625	56.8252	79.8666	80.2148	85.3215
FBgn0038744	4.627413	5.804189	5.189870236	4.735091108	4.726370044	5.04713845	4.352770053	4.456109	4.652196	4.483392	3.90805792	5.49795	6.7426912	6.462780297	7.233143899	5.695089	6.509675126	4.751673	4.751673	5.164573265	5.607484	6.210930064	7.079179	7.93413
FBgn0038745	66.2116	71.039604	79.3242	81.5534	66.1251	72.2401	84.673	74.51939	69.7177	65.6217	64.606475	66.986691	61.689076	68.8571	58.4556	71.5695	75.1743799	71.13	71.13	75.2108445	59.794403	61.810534	61.285	63.5268
FBgn0038746	25.0185	9.91318	13.317	45.2696	17.1499	13.1742	23.7951	33.612	27.2661	13.4534	25.9078	31.78	36.0353	33.0909	33.301	24.607	12.8562	23.0447	23.0447	13.8412	51.6684	11.0674	7.24084	18.3817
FBgn0038747	14.05396585	26.5423043	15.507	17.034626	12.55371753	11.996395	12.26639212	14.2974	14.3404604	10.15016901	13.6051783	15.14172519	15.49278525	21.251768	37.28742219	18.756474	14.402942	10.99892	10.99892	12.13521	15.25686069	18.124622	10.83710922	22.29465801
FBgn0038749	0.288395	0	0	0.179008	0	0.342313	0	0	0	0.053984	0	0	0	0.334071	0	0	0.0388136	0.105111	0.105111	0.198312	7.47374	0.0565867	0	0
FBgn0038750	0	0	0	0	0	0	0	0	0	0	0	0	0.186424	0	0.166821	0	0	0.0458864	0.0458864	0	0	0	0.200409	0
FBgn0038751	0	0	0	0	0	0	0	0.0780015	0	0	0	0	0	0.0366842	0	0	0	0.0577108	0.0577108	0	0.103069	0	0	0
FBgn0038752	9.75772	10.2243	8.74014	7.31285	10.0274	12.3542	10.7396	11.9635	11.728	12.1362	10.5857	10.9036	13.967	15.8495	13.7912	14.8489	17.4223	23.1559	23.1559	24.3789	17.5726	22.3369	20.2497	24.7697
FBgn0038753	0	0	0	0.0480429	0	0	0.0646098	0	0.064737	0.0434653	0	0	1.48993	0.0268978	0	0.0484049	0	0	0	0.0399178	0	0.0911219	0	0
FBgn0038755	4.92782	7.67081	6.72045	7.71962	5.96139	5.72379	6.46403	6.80567	6.52582	4.97452	5.72784	5.87374	6.99275	11.82431	10.14407	10.47433	13.05101	10.74411	10.74411	11.10361	5.969490931	9.25462	7.84415	8.78057
FBgn0038756	0	5.68652	2.72589	4.66608	7.85041	2.03354	3.99325	7.57465	2.98527	18.8048	2.04995	4.56166	10.0417	142.21167	9.50803	18.56698	4.966660063	12.7029	12.7029	26.23542	86.7443	20.516	5.43921	26.8447
FBgn0038760	3.70745	2.33708	3.43205	4.49786	3.82205	2.88039	4.03259	3.56965	4.22846	3.62767	3.79084	5.32437	4.74114	3.55284	4.24261	3.63594	3.67421	2.94817	2.94817	3.21571	3.23598	4.52584	2.63782	3.84245
FBgn0038761	28.6231	34.1413	34.0544	25.3981	30.4205	32.0831	30.5436	31.3981	24.845	27.8389	25.4216	27.5753	32.9161	37.4633	30.6931	37.4615	41.4611	37.4268	37.4268	38.2487	27.6591	39.2556	43.6836	42.2345
FBgn0038763	7.25497	5.625350446	5.13779	9.92226	6.70299	5.429592	5.7481	7.99579	8.913385106	6.26079	6.120919	9.84945	9.22289	10.6412	10.5197747	10.0101	7.95191	10.6531	10.6531	10.588	11.6874	9.87263	8.0315	9.442141
FBgn0038765	1.22547	2.10416	1.0399	2.36649	1.92511	0.969726	2.84155	1.91166	1.48052	1.37636	1.95509	2.3631	1.91541	2.36594	2.16506	2.5972	1.92418	2.45655	2.45655	2.10671	2.92487	1.60302	2.05909	2.39767
FBgn0038766	1.48293	1.00729	1.25837	2.54223	1.37277	1.1064	1.5326	1.35666	0.944996	1.26897	1.01393	0.754171	2.71864	2.25768	1.26317	2.60554	1.31153	1.69865	1.69865	2.40363	2.75794	2.32776	0.562034	1.72171
FBgn0038767	4.2411	4.26581	3.7373	4.52244	2.4023	2.86552	3.35868	3.5356	4.18389	2.13737	2.18599	3.19385	6.0384	3.96804	4.43083	5.37261	3.46863	4.57778	4.57778	4.26236	5.94599	3.58468	3.63517	3.46152
FBgn0038768	13.4729	9.22567	6.20427	15.0712	8.59846	7.41249	8.52451	11.0115	10.2213	7.06405	7.47601	9.90003	11.6894	6.82682	9.76875	8.33384	7.42064	6.49173	6.49173	7.1451	8.15402	6.7653	6.58062	11.4594
FBgn0038769	2.60172	2.47425	3.44158	3.7292	2.08441	2.01061	2.55207	3.72214	3.18934	2.50836	3.69937	3.54714	3.18999	2.17015	3.20547	3.39026	1.99902	2.08086	2.08086	1.87597	1.41633	2.55373	1.6733	2.78212
FBgn0038771	141.631	117.2571	109.4496	111.4632	120.7733	113.7397	118.0291	127.6905	108.0384	121.1522	130.8729	132.3561	110.5463	71.8303	89.04364	77.0063	88.5275	56.5111	56.5111	55.45524	67.8058	90.227	91.0908	106.1793
FBgn0038772	8.68731	5.33893	5.11513	9.90412	5.01318	4.96635	5.82108	6.02619	6.12911	3.31869	6.10951	8.36279	9.45079	11.1311	11.1586	11.9375	6.53786	8.07714	8.07714	7.01	10.3863	4.244	4.70358	4.64281
FBgn0038773	0	0	0	0	0	0	0	0	0	0	0	0	0.0536746	0	0	0	0	0	0	0	0	0	0	0
FBgn0038774	83.219	105.459	113.237	71.2997	82.7139	82.8514	70.9967	73.6821	75.8381	70.2706	71.2374	84.8314	113.454	95.8896	110.754	86.7393	97.9878	64.9369	64.9369	74.9971	57.7488	137.391	125.855	181.911
FBgn0038775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038784	0	0	0	0	0	0	0	0	0	0	0	0	0.169459	0	0	0	0	0	0	0	0	0	0	0.155014
FBgn0038787	13.74241	10.64023	9.58398	19.74199	12.94812	10.94204	15.29396	16.735564	15.06501	13.20544	13.4386	16.69383	17.33855	21.37385	17.96316	17.01948	15.660574	13.97645	13.97645	16.11962	21.28553	13.0151	9.09359	16.2329
FBgn0038788	17.664153	16.712263	16.977736	20.51126	20.599252	16.003159	20.362233	20.422139	21.206392	18.894365	17.771369	15.560542	18.68284	18.95855	19.10661	19.350779	24.889226	22.86152	22.86152	26.89606	25.46003	21.43222	18.267103	20.833922
FBgn0038789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038790	0	280.619	0	44.0889	0	2.97566	3.48778	4.63109	0	2.34636	5.99932	0	89.7099	5.80802	16.609	59.4459	196.535	19.4162	19.4162	420.197	0	162.326	387.421	322.594
FBgn0038795	52.1796	46.498	73.1232	39.4211	67.8544	64.5564	59.1598	49.0621	59.2764	72.8702	70.4656	55.3034	38.4717	65.209	41.5985	58.133	80.5993	58.9471	58.9471	89.9252	44.8169	57.4363	56.1774	48.4874
FBgn0038796	0	0	0	0.114749	0.163357	0	0.154318	0	0.154622	0.207631	0.531658	0	0.13687	0.128489	0	0.0578066	0.0746414	0	0	0	0	0	0	0
FBgn0038797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136031	0	0	0
FBgn0038799	1.31327	0.416291	1.11441	0.326061	1.39255	0.498817	0.438499	0.582241	0.51259	2.037584	0.50284	0.467522	1.685326	1.619823	4.17631	2.946404	2.438147	4.02062	4.02062	3.033976	4.3597	4.252559	1.32397	4.650682
FBgn0038803	9.197953397	8.823788	9.86142591	9.691385	5.92873	7.695859	8.577202902	6.81341	9.79728474	6.541649	6.77351	10.12453	9.380987585	12.24573	12.04479741	10.900962	8.607411034	8.34963	8.34963	6.98665001	10.69334	7.25892144	6.250715042	9.140800143
FBgn0038804	7.50703	7.18847	7.96282	10.0959	7.46267	6.38589	10.7922	9.93851	2.61616	12.1786	6.5871	4.59332	7.02463	7.97132	17.7182	19.3658	10.0191	20.8055	20.8055	15.8628	7.94058	15.3435	2.07461	29.0223
FBgn0038805	39.7956	32.5355	27.54431	54.2787	32.0553	35.0136	37.6868	54.2301	43.6426	30.7915	37.3922	45.0399	48.5462	28.07579	40.4156	26.45414	25.5548	22.20891	22.20891	24.08127	35.52179	29.92329	26.49575	36.9838
FBgn0038806	25.0282	22.5482	15.8728	22.2397	21.2622	26.2676	25.0706	29.59	24.2385	20.4166	27.7404	26.9644	21.7159	7.87365	10.6471	9.28144	10.2116	7.39359	7.39359	9.42041	8.05999	13.2334	10.0649	17.2479
FBgn0038808	75.0915	58.8608	54.7166	71.2653	70.6811	74.7922	67.6786	78.4047	70.0875	71.1977	79.6926	70.463	73.3212	48.4087	52.9938	48.8324	48.5536	38.3753	38.3753	44.9008	47.8164	57.0138	54.1356	70.0197
FBgn0038809	68.4304	67.1468	70.7771	73.4795	60.297	60.9328	73.2615	63.8322	66.0698	52.5383	52.276	60.6816	71.3496	99.9337	76.4192	93.0071	101.295	90.3533	90.3533	96.6997	80.576	91.4068	80.1264	92.877
FBgn0038810	35.4948	20.0415	17.5072	29.4674	24.1114	30.2816	26.8513	38.5766	34.6972	33.0963	34.6136	35.144	32.5751	26.6486	21.3847	19.8392	22.3924	17.7071	17.7071	21.3948	27.2921	29.7733	25.5431	28.1959
FBgn0038811	10.41360222	8.820591	8.28341	13.9419	14.32570747	11.37246	12.1603	17.51337	12.18430155	10.834619	10.3276	11.58370006	13.31330012	6.45436	10.066	7.47785	7.8688	7.404200263	7.404200263	7.76045	13.2605	7.85113	7.15598	9.433411603
FBgn0038814	0.0780132	0.1825458	0.158114	0.1928712	0.243676	0.0947444	0.266354	0.1282586	0.21683	0.1916178	0.229956	0.0715004	0.345588	0.369032	0.330696	0.393358	0.32272	0.705672	0.705672	0.826392	0.694912	0.728856	0.423834	0.403926
FBgn0038815	0.239619	0	0.0677781	1.32207	0.141158	0.189612	0.577838	0.472157	0.445366	0.11961	0.45874	1.0663	1.57694	0.999252	1.69335	1.09892	0.257993	0.291111	0.291111	0.439391	1.55974	0.344786	0.127143	0.324568
FBgn0038816	2.757610846	2.441040556	2.14088	2.4036	2.31575	2.186752472	2.301900084	2.297773124	2.061062	1.724290125	1.965700097	2.637015	2.80906	3.35747	2.85706	3.058048248	3.671837	2.867826622	2.867826622	3.308333	3.322655105	3.295203637	1.992436	2.705087
FBgn0038818	12.39679	8.31095	12.251799	6.794424	7.27936	11.53806	6.315781	5.319545	9.76415	8.182825	9.18148	5.90045	6.795279	7.341199	5.10094	5.430505	3.6405	3.856864	3.856864	5.31086	8.38316	6.299552	8.68996	5.970365
FBgn0038819	0.260755	1.65312	1.43825	0.323703	0.307217	1.05232	0.217664	0.642255	0.799672	0.29286	0.374402	0.116035	18.9836	2.59766	57.0089	9.1048	21.5826	3.94402	3.94402	6.41017	17.4824	11.8699	16.7412	16.3648
FBgn0038820	84.0852	177.407	225.528	76.0783	80.2735	159.047	86.2136	86.3055	124.977	75.9149	80.2297	128.495	257.956	110.306	361.294	171.339	304.42	108.395	108.395	159.517	168.423	304.507	355.348	557.389
FBgn0038821	0	0	0	0.163413	0	0	0	0	0	0	0	0.733368	0	0.0693359	0	0.0647107	0	0	0	0	0	0	0	0
FBgn0038826	12.52853	15.51794	19.43189208	12.0614518	11.20404352	14.970674	14.648382	11.106591	16.734262	15.254604	13.569932	20.156415	14.25971	45.409249	21.0166273	28.791508	28.85514174	19.185111	19.185111	25.120896	25.61356	26.03718201	28.08146001	30.888845
FBgn0038827	1.52807	0.625006	0.167314	2.03974	0.435568	0.514874	0.905229	1.16554	1.34678	0.202993	1.32116	1.44771	1.65442	2.31824	2.80852	2.8155	0.464383	1.27556	1.27556	0.796546	1.98932	0.677029	0.287703	0.534142
FBgn0038828	4.64953	5.747809	2.68292	7.07456	3.66232	2.459738	3.20843	5.74221	5.055302	2.812337	4.0946	5.533	7.71100073	10.1255	7.63936	9.88627	7.39084	7.32068	7.32068	7.16173	14.6482	7.298371365	5.82225	6.43264
