	HC18_FB_2_ZT10	HC18_FB_2_ZT12	HC18_FB_2_ZT14	HC18_FB_2_ZT16	HC18_FB_2_ZT18	HC18_FB_2_ZT2	HC18_FB_2_ZT20	HC18_FB_2_ZT22	HC18_FB_2_ZT24	HC18_FB_2_ZT4	HC18_FB_2_ZT6	HC18_FB_2_ZT8	HC18_FB_ZT10	HC18_FB_ZT12	HC18_FB_ZT14	HC18_FB_ZT16	HC18_FB_ZT18	HC18_FB_ZT2	HC18_FB_ZT20	HC18_FB_ZT22	HC18_FB_ZT24	HC18_FB_ZT4	HC18_FB_ZT6	HC18_FB_ZT8
FBgn0033460	450.9999	458.9994	423.0001439	956.9999	572.9995385	708	639.9997	754.0009	714.9992	1044	406.9999	484.0001	922.999863	2225.9955	628.9995	2015.999	1844.9998	1054.9999	1054.9999	1279.001	618.0001	1170.0001	755.0001	1013.00017
FBgn0033461	4.96441	3.33991	0	1.00633	0	0	1.07889	0	1.07513	1.03014	0	0	5.33596	17.58693	2.21962	5.23537	4.03604	5.17453	5.17453	6.374876	3.12372	4.29986	2.14049	3.42628
FBgn0033463	214.0358	291.6605	248.00014	621.9932008	330.9995	356.0003	382.9209	389.99998	322.9249	484.96995	195.9997	250.0002	572.664	1449.413	459.7809	1494.765	1071.9635	857.826	857.826	970.625	492.8769	730.6995	430.8596	738.5735
FBgn0033464	125.0001	181.000008	221	291	261	511.000391	348.9998	380	307	469.9998	124	141.999897	200.0000373	647	244.9996419	805.0000705	681.9995772	515.00045	515.00045	678	241	586	277	386.9997943
FBgn0033467	16	15	25	58	32	25	33	34	37	44	21	19	35	120	26	127	73	56	56	84	40	44	33	55
FBgn0033468	66	51	39	107	108	151	81	140	132	206	78	72	147	300	63	286	201	197	197	203	119	197	146	176
FBgn0033469	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033471	77.00003	44.00005	55.00005	277.000066	83.00000001	131.0001	136.0000302	181.9997	168.9998	133.0005	96.00005	99	248.999642	343	135	287.0000001	153.0004003	214.0002	214.0002	178.0002368	224.0004	121	76	118.0000209
FBgn0033473	117.0269	87.2	102.4302	571.2764	164.0558	184.0424	225.6258	324.4218	278.3579	240.5433	135.404	157.8867	368.3132	869.837	302.1334	790.931	406.483	423.102	423.102	400.811	408.711	261.519	129.1847	265.647
FBgn0033474	101.9733913	138.8000394	148.5697424	339.7230088	159.9447	196.95795	243.3740038	265.57863	215.6421308	276.4560701	130.5955613	163.113567	341.68662	878.1624	410.8669	1110.0685	771.5159	401.8989	401.8989	490.188822	240.2888	453.4814	287.815	392.3533
FBgn0033475	99	105	89	262	154	180	172	195	193	270	129	135	194	653	197	702	390	326	326	359	239	299	182	222
FBgn0033476	1267.3763	1470.45671	1609.4417	2667.7691	1184.68895	2482.7826	1278.7857	1450.72284	1340.8405	2990.9692	1039.30226	1407.8702	2257.674481	5965.131	1794.9831	6360.0389	5792.6577	3397.742	3397.742	4039.6909	1970.7664	3455.3799	2166.5773	2473.5831
FBgn0033479	21.52	23.9367	33.0165	96.7171	52.4561	57.6516	60.0437	67.6153	50.558	77.2811	33.0275	34.1288	50.6374	212.385	75.8401	218.973	137.753	104.655	104.655	118.714	80.3067	82.3655	68.7144	70.0966
FBgn0033480	63	66	57	189.0005	83	125	127	170.9999	128	148.9999	72	71	138.9997	178.0001	80	216.0002	211.0005	88.00002	88.00002	111.9996	71.00001	150.0002	86	157.9997
FBgn0033481	0	1	0	6	0	1	4	2	0	2	1	0	4	4	2	5	3	2	2	1	2	1	2	1
FBgn0033482	436	520	456	1368	640	842	804	1079	884	1030	475	600	1277	2894	827	2713	1927	1613	1613	1832	1089	1438	901	1167
FBgn0033483	55	81	89	121	131	135	142	171	142	221	71	49	203	527	195	632	423.9997	426.0000003	426.0000003	451	178.0005	365	158.9999	341.9997
FBgn0033484	14	41	18	48.00001	19.99999153	43.99999055	52.00000972	18	62.999964	32.99999	41.99999106	12	70.99995142	247	115	219.0000048	224	190	190	154.00002	198.9996	89	25	32
FBgn0033485	154	125	139	476	247	314	348	410	407	453	190	216	447	722	236	672	443	450	450	474	441	384	214	323
FBgn0033486	115	154.9996	142.9995	406.0001	175.0000001	229	175.0004	196	236	291	121.0000299	98	280	496.9998	189.0000001	642	404.9998	310.0001	310.0001	271	147	290.0001149	177.0000443	296
FBgn0033490	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0
FBgn0033491	17.1646	16.4163	21.0692	61.0872	28.3868	28.3664	39.8323	38.3877	38.6266	43.4681	26.5847	28.4966	52.8169	169.034	42.2535	144.205	79.1604	105.368	105.368	83.5176	49.7336	62.9507	51.4953	56.5947
FBgn0033494	10.8353941	53.58370025	33.93086	45.9129001	41.6132	41.6336	46.167659	50.6123172	20.3734	85.531922	19.415271	25.50342	73.1831568	109.96566	50.7465	209.7956	89.83951	93.6319	93.6319	120.4823457	37.26641	96.04935027	73.50470005	139.4052024
FBgn0033497	0	0	0	1	0	0	0	1.00844	1.00418	0	0	0	0	1.3605	3.01185	0	0	0	0	0	0.350963	0	0.153792	0
FBgn0033498	2	2	2	2	0	1	1	0	0	3	1	0	2	9	5	5	12	4	4	6	0	3	3	1
FBgn0033499	2.000002964	0	1.999997	1.999996022	0	0	0.999999712	0	0	0	0	0	1.00000018	5	0.999999788	6.000003116	0	0	0	2.000004119	0	0	0	0
FBgn0033500	1	0	0	0	0	2	2	0	2	0	0	0	3	9	4	7	10	8	8	4	7	2	0	2
FBgn0033501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033502	3	15.00001	2.99999885	31.00001	4.000004	5	3.9999995	10.999997	8.999996	15.999995	6.999997	7	27.00003	20.00002	13.000005	41	31.00004	13	13	11	18	14.000003	17	24
FBgn0033504	561.0007241	979.0008402	1118.000059	1697.001072	1069.99998	1365.999889	1180.999847	1161.00073	1133.999468	1540.999955	617.0002056	634.9992704	1535.999837	4446.99591	1338.999296	4424.9995	3723.002149	2077.99978	2077.99978	2428.999772	1134.000193	2375.000216	1547.000157	2413.000438
FBgn0033507	60	28	47	309	57	61	114	194	149	112	73	81	210	396	134	323	72	164	164	122	220	84	21	109
FBgn0033508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033512	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0	1.50180985	0	1
FBgn0033515	0	0	0	0	0	0	0	0	0	0	1	0	10	89	6	0	1	39	39	1	16	87	29	38
FBgn0033516	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
FBgn0033518	814.779	916.864	693.945	1832.15	1320.23	1539.85	1524.01	1720.26	984.011	2106.08	716.358	569.289	662.036	1580.64	612.945	2548.56	1913.95	997.242	997.242	939.629	316.627	731.267	635.988	844.936
FBgn0033519	37.00001	68	59	172.0004	64	60	70.00002	58	60	82	36	37.00005	62.99997911	291.0002	120.9999461	324.0001	183.0001	127	127	81	76	57	46.99997	82
FBgn0033520	674.361	776.598	674.938	1554.76	1154.29	1222.02	1325.02	1370.74	850.725	1909.12	628.017	570.466	687.978	1677.29	624.124	2800.95	1859.2	1204.49	1204.49	1176.93	441.703	769.817	579.526	805.022
FBgn0033521	362.86	412.537	304.117	819.091	530.477	621.131	564.972	637	355.264	892.804	324.625	275.245	284.986	808.067	329.931	1138.49	841.851	547.271	547.271	445.438	163.67	406.917	276.486	286.042
FBgn0033523	42	57.99998	51	122	68	73	65	91	96	97	29	46.00002	113	268	98	309	225	194.9999	194.9999	156.0000001	90	151.0005	108	145
FBgn0033524	0	0	1	1	2	2	1	2	3	2	0	0	28.00005	27	1	43	8	9	9	5	10	6	6.000002	6.000002
FBgn0033526	41	20	10	136	27	28	58	53	70	28	21	42	108	186	89	330	49	93	93	55	59	49	25	53
FBgn0033527	40	59	30	110	84	76	75	94	70	81	48	38	90	226	52	261	153	167	167	185	97	110	101	114
FBgn0033528	62	40	53	161	78	89	83	116	107	117	56	64	118	321	97	346	198	193	193	161	133	116	87	133
FBgn0033529	221	264	226	605	345	413	385	459	378	550	202	263	464	1251	399	1356	903	732	732	801	423	612	433	622
FBgn0033538	78	84.99995	58	283.000183	62	97.00000316	88.00001	142.9999409	139	115	64.99996331	81.99997	215.0000008	605.0000021	224.0002	615.0002	276.0000005	269.0002	269.0002	226.0001	328.9996	246.9996	146.0002947	279.0002
FBgn0033539	87	67	78	240	104	98	94	133	128	121	56	77	181	337	169	411	275	173	173	181	159	163	109	176
FBgn0033540	92	106	99	444	222	223	282	354	280	296	128	157	291	639	172	588	473	414	414	511	347	301	133	197
FBgn0033541	0	1	0	1	0	0	0	0	0	1	1	3	1	25	0	2	2	2	2	3	6	1	0	1
FBgn0033542	0	2	0	1	0	0	1	0	0	0	0	1	0	11	1	3	10	4	4	5	2	0	2	0
FBgn0033543	1126	1505.001	1585.002	2610.001	2182.001	2410.998	2284.002	2250	1849.997	2661.005	945	1197	1914	3300.998	948	3872.001	3906.999	2856.997	2856.997	3289	1227.002	2302.995	2073.996	1618.004
FBgn0033544	314.00055	681.0005001	438.99994	684.9999003	246.9998	538.9991	243.9996	245.99969	238.9997167	560.0006	202	222.999935	794.9994	2794.9978	908.9996	2766.0024	2281.9998	988.9999	988.9999	1011.9991	633.0001001	1185.000329	920.0001	1182.9994
FBgn0033547	26.00005	18.99999	26.00005	83.99999	39	48	46	60.99999	66.99999	63.99999	42	23.99999	82	164.9999	44.00005	174.00029	109	94.00005	94.00005	86	88.99999	79	56.00005	72.00005
FBgn0033548	25	21	17	87	33	52	63	98	94	73	34	52	115	186	62	161	82	97	97	99	141	76	28	82
FBgn0033549	3	4	0	24	3	1	5	6	5	1	4	2	18	20	12	58	3	14	14	2	10	4	0	4
FBgn0033550	39	54	43	67	49	60	79	77	72	68	43	36	67	161	64	202	160	117	117	133	65	96	64	91
FBgn0033551	87	125.9999607	118.0000228	248.0003	137.99982	151.000159	155	180	150	185	66.00004	111	230.0003	716.9999	232	805.9997	507.9999	434	434	514	212.9998	310	181.9996	213
FBgn0033554	6	10	8	34	22	19	28	12	31	33	13	10	25	67	14	71	47	42	42	41	27	33	21	29
FBgn0033555	195.819	201.168	200.682	470.138	267.315	300.13	281.214	376.65	301.334	427.899	166.906	193.108	392.214	794.135	268.967	853.328	599.183	452.775	452.775	440.155	352.609	428.392	302.605	387.449
FBgn0033556	66	96	81	211	164	162	194	185	177	196	78	91	194	368	116	418	329	277	277	307	154	221	151	199
FBgn0033557	132.9644	45	81	516	128.938	188	298	341	322	264	129	182	335.952	794.938	263	646	301.895	422	422	357.898	514.82	226.882	88	203
FBgn0033558	4.035624	6.9999954	6.0000009	4.0000006	7.0616105	10.9999809	3.9999997	11.9999523	8.0000027	14.0000273	8.9999956	2.9999961	14.0482861	43.0621118	11.0000234	45.000011	29.1045239	20.0000151	20.0000151	33.101631	27.180167	25.117647	12.9999945	23.000043
FBgn0033564	157	223	196.0002	442	220	310.0001	310	358	285.0004	419	155	209	344.0003	836	344	994	780	628	628	645.0004	327	579	368	486
FBgn0033566	30	33	37	113	63	87	68.00005	107	86	98	55	54	76.00002	74	34	105	87.00001	54	54	66	40	83	41	87.99999
FBgn0033569	50	45	36	181	44	29	57	93	76	52	26	50	115	211	90	378	134	111	111	98	92	82	53	69
FBgn0033570	296	405	310	666	578	621	509	588	517	788	346	327	545	767	384	980	761	512	512	606	329	693	480	586
FBgn0033571	78.99996	67.99998	60.99996	247.0004	144.0002	133	204.0005	212.0003	196.9998	191	99	100	258.0001	320.9996	110	339	237.0003	213.0002	213.0002	235.0005	223.9997	165.0003	82	163.0001
FBgn0033572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033574	77.000036	141.000164	108.0000033	178.0004749	181.00015	231.0004	163.0003	213.0001	171.999617	281.0005	111.999948	98.00000107	201.0001	1088	190.00001	839.99957	578.9995	489.9997	489.9997	610.999875	307.0002622	608.0001	322.9999	530.0004
FBgn0033578	4	3	4	10	3	9	3	7	2	5	4	5	4	9	3	13	11	4	4	7	5	13	4	9
FBgn0033579	9	18	18.99997	23	24.99996	20.99997	15	31	30	25	15.00003	15	34	182.99987	46.00002	154	146	66	66	97	43	81	55	69
FBgn0033580	1	3	0	4	2	2	1	0	0	2	0	0	1	3	2	5	6	0	0	1	0	4	1	4
FBgn0033581	124	116	89	364	156	193	178	219	202	206	100	139	277	510	237	689	374	319	319	281	200	231	171	245
FBgn0033582	3	14.000025	2	24.00003	2	3	2	1	0	2	2	2	8	11	4	84.0001	25	1.00000007	1.00000007	45.99998	4	10	11	40.00003
FBgn0033584	38	10.4187	24	220.4137	32.3845	20.159	57.4344	82.1342	80.9626	40.2832	28.4002	54.2751	118.789	297.252	104.2667	259.8887	84.0455	76.1485	76.1485	81.9651	174.518	36.7249	37.1082	64.7101
FBgn0033587	0	1	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	1	0	0	0
FBgn0033588	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	1
FBgn0033589	0	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
FBgn0033590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
FBgn0033592	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	13	0	0	0	0	0	4	0	1
FBgn0033593	5	6	10	30	38	28	32	24	159	23	6	23	90	33	14	25	39	75	75	15	34	173	25	36
FBgn0033594	1	0	0	0	1	1	0	0	2	0	0	0	1	2	1	0	2	1	1	0	0	2	1	2
FBgn0033597	1	9	19	1	0	8	2	2	2	0	2	4	287	37	550	318	482	49	49	109	273	295	417	244
FBgn0033598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
FBgn0033599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FBgn0033601	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0
FBgn0033602	1	1	0	0	2.01646	2	0	0	1	3	0	1	1	9	0	15	10	4	4	3	7	5	4	6
FBgn0033603	2.000000027	5	6.000000103	5.00000017	8.000000086	4.000000013	2.00000001	4	13.00000003	15.00000002	6.000000042	2.000000014	32	107.0000043	21.00000012	88	94.00000014	35.00000009	35.00000009	22.00000045	24.00000025	102	53	126.00028
FBgn0033605	46	39	48	99	72	105	85	104	88	120	49	56	88	241	64	244	195	171	171	183	76	119	97	115
FBgn0033607	104.6877	109.3760001	103.5266	294.1837	142.902	162.122	193.1781	202.6509	206.728	190.9683	123.7282	131.8800602	226.299	610.9381	221.0306	715.208	436.813	330.814	330.814	363.101	202.1222	263.2772	189.3029	297.5678
FBgn0033608	255	254	221	573	375	461	394	450	412	686	299	292.0004	452	846	329	995	679	575	575	582	391	582	486	576
FBgn0033609	104.99993	180	137.000022	405	147	219.9999	229	204.9997	208.99991	238.9997	93	118	276.0005	690.9997	249.0002472	798	539.9997	412.00024	412.00024	428.9998	269.9996	298.0000501	202	300.9998
FBgn0033610	1	2	4	10	2	2	3	3	1	2	0	0	4	9	1	9	8	3	3	3	3	3	0	3
FBgn0033614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206166	0	0
FBgn0033615	54.99997	56.99997	44.99997	202.0005196	91	129.99998	118.000182	162.99997	133.0001165	143	68.0000433	77.99996005	152.9995614	406.0002	116.0004022	418.0003	236.9995	253.0003803	253.0003803	288.99996	191.0000046	169.79385	116.99996	174.0004
FBgn0033616	38	47	38	143	58	57	76	76	59	79	43	49	83	227	86	266	157	91	91	98	70	110	69	84
FBgn0033623	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	1	1	0	0	1
FBgn0033624	339	465	395	814	613	822	627	681	674	1067	377	391	758	1025	441	1158	805	493	493	604	298	712	461	890
FBgn0033627	13.99996	22.99999	14	39	19.00000209	29	22.99999	28.99999	14.99999	28.99999	11	11	30	63	38	71	51	36	36	34	22	38.99997088	30	43
FBgn0033628	0	1	1	1	0	1	1	0	1	4	0	0	2	0	1	8	1	1	1	2	1	1	1	5
FBgn0033629	1	2	0	0	2	1	0	2	1	3	0	0	4	4	0	7	2	8	8	4	6	2	3	5
FBgn0033631	279.00018	293.9995	100	531.9999	183.99998	198.0002065	232.9995	290.9995	418.9996	243.99989	188.0001	190.9999	892.0003	1078.9996	393.9996	1118.9999	540.9996	441.9991	441.9991	502.9996	495.9998	508.9994	265.9996002	496.99983
FBgn0033633	6	15	10	17	19	19	15	15	25	31	12	16	30	104	22	79	66	62	62	65	24	51	34	44
FBgn0033635	182	66	82.99998	835.000042	107.99998	112	210.99995	426.9995	308.0001	150	148.99996	255.99962	838.0004	1649.9991	653	1093.00021	343.9998	534.99957	534.99957	294.00014	771.99955	556.00022	224.9998	881.9998
FBgn0033636	157.0000655	148	119.00004	573.0006	141.99954	168	200.9996	269.0003	231.99988	202.9995	108	184.00024	294.9997	944.9993	293.00022	810.9994	463.9997	358.0007	358.0007	289.9992	374.0001	255.9999	146	310.9999
FBgn0033638	898.0010457	1143.00083	1061	2586.996373	1251	1257.004	1421.002052	1308.000298	996.999	1157.001	521.9998	703.9998	1357.996	4329.002	1152	4983.996	3258	1991	1991	2348.004	1072	1358.002	1006.9996	1627.996
FBgn0033639	205.99999	239.9999459	276.0003505	755.99992	287.9996462	306.9999	350.9998	343.9995	313	366.9995011	168.00009	173.9995853	410.0002001	1369	405.9995	1599.0008	1083.9994	701.0004	701.0004	730.99966	380.0004	535	341.9999802	517.0003
FBgn0033640	0	0	0	2	0	0	0	1	0	1	0	1	1	0	0	2	1	1	1	2	0	0	0	2
FBgn0033644	166.757	298.08	226.988	486.468	433.246	349.857	390.377	441.247	355.023	459.307	149.399	200.341	403.687	761.683	302.743	945.126	1187.69	581.571	581.571	638.203	197.314	571.265	457.144	589.955
FBgn0033645	1	2	2	3	2	5	2	1	5	1	0	3	6	19	3	14	17	8	8	6	10	6	6	5
FBgn0033648	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0033649	12	19	22.483	74.0141	18.007	40	46	37.6738	33.5519	34.0063	11	22	65.0768	251	44	177.177	88	92	92	68	77.2351	83.0259	43	79
FBgn0033650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
FBgn0033652	2	3	3	7	3.999998	7	3	7	8	8	2.000004	6	11	61.99995	9	21	29	22.99996	22.99996	17	23	10.000004	4	19.00000002
FBgn0033653	67	76	75	202	125	122	153	165	143	182	70	87	175	257	89	317	230	164	164	211	136	152	88	127
FBgn0033654	22.00001	21	34	90	40	36	41	66	64	50	31	36	71	126	70	103	64	40	40	46	48	53	35	97
FBgn0033656	134	124	113	322	214	274	235	303	293	285	122	134	276	711	220	687	522	435	435	497	280	384	260	311
FBgn0033657	1	3	2	9	3	9	4	5	4	5	3	3	6	19	9	16	17	9	9	16	22	12	6	14
FBgn0033658	1	3	0	1	2	3	1	3	4	1	1	0	10	2	5	12	12	4	4	2	1	3	3	9
FBgn0033659	1.999995	46.99998	7	96.0713	20	10	43	17	4	29.99995	2	5	32.99998	39	26.99995	492.0004	79.99995	106.5891	106.5891	275.2824	7.51783	90	24.99998	163.4431
FBgn0033661	299	153	220	1269	289	413	622	886	623	573	354	429	809	2750	545	1460	827	746	746	796	1412	460	198	507
FBgn0033663	1916	1406	1145	4116	2760	3518	2292	4251	3269	5094	2098	2501	3617	7328	2147	6055	4280	3658	3658	3644	2809	3886	2716	4111
FBgn0033665	120	196	179	384	304	304	345	313	202	512	141	121	312	773	290	1184	725	709	709	618	231	566	250	590
FBgn0033667	15	17	24	35	21	42	27	32	18	53	14	18	59	181	73	197	218	92	92	130	68	180	124	168
FBgn0033668	1	7	6	15	7	9	9	2	6	5	1	3	41.00001	33	34.00001	70.00002	72.00003	39	39	26	39	61.00001	41	57.00002
FBgn0033669	385.9998	534	529	969.0002	734.9996	937.0006	774.0003	961.0003	818.0005	1148.0003	451.0001	512.0004	1077	2511.0007	710.0003	2727.0032	2168.0005	1536.9994	1536.9994	1636.9998	761.0003	1521.999	1043.9997	1314
FBgn0033672	150.9612	135.6084	128.22012	352.0122	202.5048	267.9948	230.6072	298.1339	247.8872	325.2369	158.4788	155.8235	288.485	533.8565	210.1776	553.0797	430.4834	313.873	313.873	354.6476	231.5174	297.9577	233.02301	310.758
FBgn0033673	69	70	60	198.9997	99	118	109	107	102	132	62	64	136	337	151	445	250.0003	190.9995	190.9995	189.0002	128	177.0001	87	136
FBgn0033677	68.9982	107.3073	101.0348	262.162	134.2484	167.6769	126.4466	155.5288	140.5894	180.5643	71.2434	72.8601	235.1014	552.164	189.8678	688.668	422.262	349.846	349.846	408.701	215.9429	288.999	201.5442	294.325
FBgn0033679	58	127	77	134	96	111	89	121	120	158	65	64	211	315	140	354	339	127	127	206	111	272	167	345
FBgn0033680	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
FBgn0033683	47.00001	54	40	80	77	105	66	109	81	122	42.99998	40.99997	143.9995	229	92	293	196.9999	170.9995	170.9995	234.9995	106	175.0004	98.99998	122
FBgn0033685	0	1	0	8	0	2	0	1	1	0	0	3	1	6	2	8	3	3	3	3	4	1	3	1
FBgn0033686	14	31	38	88	51	67	57	81	76	95	35	49	82	284	69	246	183	163	163	169	107	124	84	99
FBgn0033687	0	0	3	3	1	0	1	0	1	0	0	0	1	4	3	4	4.999995	7	7	4.999995	5	2	0	3
FBgn0033688	788	619	587	2428	996	1165	1268	1844	1540	1484	774	979	1450	3946	1085	3555	2199	2009	2009	1819	1753	1449	809	1222
FBgn0033690	33	53	36	100	74	69	75	95	62	108	40	48	74	96	52	145	114	92	92	75	41	92	56	98
FBgn0033691	128	139	115	334	205	269	196	291	281	375	155	168	280	398	182	410	257	166	166	206	136	280	173	291
FBgn0033692	108	131	116.0004	280	203.0003	227.0005	209.9999	247.9998	211	301.9998	101	139	218.0001	291	125.0003	351	336.9998	144	144	195.0002	89.0000297	270.0000007	142	277
FBgn0033693	19	15.5	14.5	76	30	34	40	65	59.5	50.5	27.5	28	63	101	41	103	58.5	62	62	77.5	64	58	25.5	39.5
FBgn0033696	11	42	9	37	56	27	65	33	20	47	41	12	41	168	18	125	61	45	45	45	54	105	37	41
FBgn0033697	15	10	16	38	18	25	33	31	23	46	17	15	24	63	12	84	90	69	69	72	24	53	48	29
FBgn0033698	451	475	490	1113	705	902	874	1037	910	1092	484	582	889	2626	716	2616	2163	1400	1400	1728	829	1450	853	1059
FBgn0033699	7302.997	9540.004	8631.996	20995.98	12673.992	15344.97	13670.97	16384.96	12120.978	18601.03	7216.001	8183.002	14865.01	25989.005	11278.982	30256.014	25164.04	14401.02	14401.02	16721.031	10656.0173	15079.035	11658.012	13742.043
FBgn0033701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033702	38	55	49.99997	53.00005	52.00002	124	49.99997	72	71	86	28.00001	34	104	166	93.00001	219	232.99962	118.00046	118.00046	146.99967	72.00001	157.9995	116.00045	184
FBgn0033703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033705	0	0	0	3.00000126	0.999999983	0	0	0	1.000000364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033706	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0
FBgn0033708	0	1.89677	0.841045	0	0.863486	0	1.46975	1.88004	0	0	0	0	0	4.94839	2	3.71522	2.09135	3.34432	3.34432	6.368150379	0	1.61977	9.99998001	7.43348
FBgn0033710	402	525	410	688	571	891	722	794	651	1040	497	412	923	1502	454	1475	1228	721	721	905	554	1067	792	715
FBgn0033712	55.0045	47.0756	46	143.4159	81.98721	74.378	77.23258	91.5388	83.503	91.648	49.963	64	105.5413	251.6201	79.8833	312.4112	176.5738	160.7511	160.7511	169.353	114.09	111.186	93.9493	93.7584
FBgn0033713	119.995221	134.9244002	105.00005	356.5840259	144.01289	167.62186	179.76752	209.461	195.49684	203.352194	99.0369	122	274.45902	547.3800023	240.1163064	678.588896	432.4260005	284.2492096	284.2492096	309.6470215	188.91	244.8137892	151.05083	227.2418402
FBgn0033715	35.99999	47	34.00000061	134	58	63	82	102	85	92	49	46	75	150	69.00005	227.9997	158	106	106	100	51	118	73	84
FBgn0033716	111	166.9996	107.99963	338	125	208	216	201	180	281	107	143	299	535.99974	207.0004	621.9997	423.0002	281	281	302	225	316	263	347
FBgn0033717	773.9996257	1361.000003	1308.000239	2275.001	1439.002017	1811.9994	1477.000135	1546.002001	1390	2152.0025	833	923	1488.996332	4167.0056	2343.9951	5915.9946	5764.000004	2400.0026	2400.0026	2798.998	1041.000001	3327.003	1844.996556	3533.999127
FBgn0033720	0	0	1	2	2.000004	0	1	1	3.000002	1	0	0	2	1	1	6	1	3.999999	3.999999	27.99997	2.000003	9	0	5
FBgn0033721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
FBgn0033723	389	599	619	766	833	1231	812	924	870	1157	477	581	1003	1852	651	1989	1792	926	926	1566	598	1580	1003	1308
FBgn0033724	12.00002	24.99999	26	26.99999	22.00002	40.99996	32.00002	27.99999	37	40.99999	14.00002	16.00004	38	126.9999	43.99996	157	107	68	68	90	41.99996	85	43.00001	94
FBgn0033725	0	0	0	2	0	6	1	0	1	1	0	1	2	14	1	12	5	0	0	3	0	6	2	5
FBgn0033726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0033728	221	897	1002	644	392	1286	449	690	684	660	363	445	4271	6641	9899	14682	16366	4435	4435	7255	5213	10372	8736	9818
FBgn0033729	0	0	0	1	1	2	0	0	2	0	0	0	1	0	0	1.999997	2	1.999997	1.999997	1	2	1	1	4
FBgn0033730	0	0	0	1	0	0	0	1	2	0	1	0	0	2	0	0	0	0	0	0	32	0	0	2
FBgn0033731	1	1	0	2	2	0	0	4	1	0	4	0	19	109	42	7	9	104	104	3	42	107	57	91
FBgn0033732	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	1
FBgn0033733	0	91	0	196	1	3	0	1	0	0	17	1	137	17	1	357	96	4	4	160	11	45	134	296
FBgn0033734	94	111	93	307.9995	164	174	182	191	162.9995	221	123	115.0005	274.0005	588.9995	241	729.9995	504	453	453	480.9995	305	382.9995	261	372.0005
FBgn0033735	199.9995	215.0001	200.9996	421	300.9996	367.0001	301	414	293	524	214.9996	220.0001	313	619	199.0001	686	525	360.0001	360.0001	429.9995	202.99954	374	304	370
FBgn0033736	1	0	0	0	1	2	1	0	0	1	0	0	0	5	1	0	3	1	1	2	1	1	1	0
